Domain,External or Internal,Dedupping
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Duplicate
o.twimg.com,External,Keep
oig.tva.gov,External,Keep
ojp.gov,External,Duplicate
ojp.gov,External,Duplicate
ojp.gov,External,Keep
orbital-ecri.silverchair.com,External,Duplicate
orbital-ecri.silverchair.com,External,Duplicate
orbital-ecri.silverchair.com,External,Keep
ovc.ncjrs.gov,External,Keep
p.adsymptotic.com,External,Keep
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Duplicate
p.nexac.com,External,Keep
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Duplicate
p.typekit.net,External,Keep
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Duplicate
pbs.twimg.com,External,Keep
pf-cdn.printfriendly.com,External,Keep
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Duplicate
ping.chartbeat.net,External,Keep
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Duplicate
pippio.com,External,Keep
pixel.mathtag.com,External,Keep
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Duplicate
pixel.quantserve.com,External,Keep
pixel.sojern.com,External,Keep
pixel.wp.com,External,Duplicate
pixel.wp.com,External,Keep
platform.linkedin.com,External,Duplicate
platform.linkedin.com,External,Keep
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Duplicate
platform.twitter.com,External,Keep
player.vimeo.com,External,Duplicate
player.vimeo.com,External,Keep
players.brightcove.net,External,Duplicate
players.brightcove.net,External,Duplicate
players.brightcove.net,External,Duplicate
players.brightcove.net,External,Keep
plus.browsealoud.com,External,Duplicate
plus.browsealoud.com,External,Keep
portal.hud.gov,External,Duplicate
portal.hud.gov,External,Duplicate
portal.hud.gov,External,Duplicate
portal.hud.gov,External,Keep
powertrain.com,External,Keep
prd-wret.s3-us-west-2.amazonaws.com,External,Keep
pretrialservices.gov,External,Keep
privacy-policy.truste.com,External,Duplicate
privacy-policy.truste.com,External,Keep
privacy.sites.usa.gov,External,Keep
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Duplicate
ps.eyeota.net,External,Keep
public.govdelivery.com,External,Duplicate
public.govdelivery.com,External,Duplicate
public.govdelivery.com,External,Keep
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Duplicate
px.owneriq.net,External,Keep
q.addthis.com,External,Keep
query.yahooapis.com,External,Duplicate
query.yahooapis.com,External,Keep
raw.githubusercontent.com,External,Keep
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Duplicate
rc.rlcdn.com,External,Keep
recreation-acm.activefederal.com,External,Keep
replaycontroller.4seeresults.com,External,Duplicate
replaycontroller.4seeresults.com,External,Duplicate
replaycontroller.4seeresults.com,External,Duplicate
replaycontroller.4seeresults.com,External,Duplicate
replaycontroller.4seeresults.com,External,Keep
rum-collector.pingdom.net,External,Duplicate
rum-collector.pingdom.net,External,Duplicate
rum-collector.pingdom.net,External,Keep
rum-static.pingdom.net,External,Duplicate
rum-static.pingdom.net,External,Duplicate
rum-static.pingdom.net,External,Keep
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Duplicate
s.thebrighttag.com,External,Keep
s.webtrends.com,External,Duplicate
s.webtrends.com,External,Keep
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Duplicate
s.youtube.com,External,Keep
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
s.ytimg.com,External,Duplicate
